Contig	tig00000042e	tig00000042s	tig00000070e	tig00000070s	tig00000073e	tig00000073s	tig00000079e	tig00000079s	tig00000084e	tig00000084s	tig00000087e	tig00000087s	tig00000090e	tig00000090s	tig00000106e	tig00000106s	tig00000108e	tig00000108s	tig00000118e	tig00000118s	tig00000132e	tig00000132s	tig00000146e	tig00000146s	tig00000154e	tig00000154s	tig00000169s	tig00000176e	tig00000176s	tig00000178e	tig00000178s	tig00000182e	tig00000182s	tig00000186e	tig00000186s	tig00000189e	tig00000189s	tig00000207e	tig00000207s	tig00000211e	tig00000211s	tig00000218e	tig00000218s	tig00000240e	tig00000240s	tig00000274e	tig00000274s	tig00000276e	tig00000276s	tig00000307e	tig00000307s	tig00000308e	tig00000327e	tig00000327s	tig00000328e	tig00000328s	tig00000361e	tig00000361s	tig00000374e	tig00000374s	tig00000392e	tig00000392s	tig00000408e	tig00000408s	tig00000415e	tig00000415s	tig00000440e	tig00000440s	tig00000459e	tig00000459s	tig00000462e	tig00000462s	tig00000463e	tig00000463s	tig00000469e	tig00000469s	tig00000470e	tig00000470s	tig00000522e	tig00000522s	tig00000524e	tig00000524s	tig00000535e	tig00000535s	tig00000543e	tig00000543s	tig00000565e	tig00000565s	tig00000571e	tig00000571s	tig00000589e	tig00000589s	tig00001017e	tig00001017s	tig00001018e	tig00001018s	tig00001019e	tig00001019s	tig00001020s	tig00001021e	tig00001021s	tig00001022e	tig00001022s	tig00001023e	tig00001023s	tig00001024e	tig00001024s	tig00001025s	tig00001027e	tig00001027s	tig00001029e	tig00001029s	tig00001031e	tig00001031s	tig00001032e	tig00001032s	tig00001033e	tig00001034e	tig00001034s	tig00001035e	tig00001035s	tig00001036s	tig00001037e	tig00001037s	tig00001038e	tig00001038s	tig00001040e	tig00001040s	tig00001041e	tig00001041s	tig00001044e	tig00001044s	tig00001046e	tig00001046s	tig00001047e	tig00001047s	tig00001048e	tig00001048s	tig00001049e	tig00001049s	tig00001050e	tig00001050s	tig00001051e	tig00001051s	tig00001052s	tig00001053e	tig00001053s	tig00001054s	tig00001055e	tig00001057e	tig00001057s	tig00001058e	tig00001058s	tig00001059e	tig00001059s	tig00001060e	tig00001060s	tig00001061e	tig00001061s	tig00001062e	tig00001063e	tig00001063s	tig00001064e	tig00001065e	tig00001065s	tig00001066e	tig00001066s	tig00001067e	tig00001067s	tig00001068s	tig00001069e	tig00001069s	tig00001070e	tig00001070s	tig00001071e	tig00001071s	tig00001072e	tig00001072s	tig00001073e	tig00001073s	tig00001074e	tig00001074s	tig00001075e	tig00001075s	tig00001077e	tig00001077s	tig00001079e	tig00001079s	tig00001081e	tig00001081s	tig00001082e	tig00001082s	tig00001083e	tig00001083s	tig00001084e	tig00001084s	tig00001085e	tig00001085s	tig00001088e	tig00001088s	tig00001089e	tig00001090e	tig00001091e	tig00001091s	tig00001092e	tig00001092s	tig00001093e	tig00001093s	tig00001094e	tig00001094s	tig00001095e	tig00001095s	tig00001097e	tig00001097s	tig00001098e	tig00001098s	tig00001099e	tig00001099s	tig00001100e	tig00001101e	tig00001101s	tig00001102e	tig00001102s	tig00001103e	tig00001103s	tig00001104e	tig00001104s	tig00001106e	tig00001106s	tig00001108e	tig00001108s	tig00001109e	tig00001109s	tig00001111e	tig00001111s	tig00001112e	tig00001112s	tig00001114e	tig00001114s	tig00001115e	tig00001115s	tig00001116e	tig00001116s	tig00001117e	tig00001117s	tig00001118e	tig00001118s	tig00001119e	tig00001119s	tig00001120e	tig00001120s	tig00001121e	tig00001121s	tig00001123e	tig00001123s	tig00001124e	tig00001124s	tig00001125e	tig00001125s	tig00001126e	tig00001126s	tig00001128e	tig00001128s	tig00001129e	tig00001129s	tig00001130e	tig00001130s	tig00001131e	tig00001131s	tig00001132e	tig00001133e	tig00001135e	tig00001135s	tig00001136e	tig00001136s	tig00001138e	tig00001139e	tig00001139s	tig00001141e	tig00001141s	tig00001142e	tig00001142s	tig00001143e	tig00001143s	tig00001144e	tig00001144s	tig00001146e	tig00001146s	tig00001147e	tig00001147s	tig00001149e	tig00001149s	tig00001151e	tig00001151s	tig00001152e	tig00001152s	tig00001153e	tig00001153s	tig00009031e	tig00009031s	tig00009032e	tig00009032s	tig00009033e	tig00009033s	tig00009034e	tig00009034s	tig00009036e	tig00009036s	tig00009037e	tig00009037s	tig00009038e	tig00009039s	tig00009042e	tig00009042s	tig00009043e	tig00009043s	tig00009044s	tig00009047e	tig00009047s	tig00009048e	tig00009048s	tig00009049e	tig00009049s	tig00009050e	tig00009050s	tig00009051e	tig00009051s	tig00009052e	tig00009052s	tig00009054e	tig00009054s	tig00009055e	tig00009055s	tig00009056e	tig00009056s	tig00009057e	tig00009057s	tig00009058e	tig00009058s	tig00009059e	tig00009059s	tig00009060e	tig00009060s	tig00009061e	tig00009061s	tig00009064e	tig00009064s	tig00009065e	tig00009065s
tig00000042e	1.0	0.9308978873239436	0.0020770280695507687	0.0012787723785166241	0.0	0.0	0.0015497323189630882	0.0012655024044545685	0.0	0.0	0.0014367816091954023	0.0009068923821039903	0.0015700641109511972	0.0017202593621807596	0.001075268817204301	0.0013511687609782462	0.002016467820534364	0.0011956954962136308	0.0	0.0012833309567945245	0.0005431830526887561	0.001778003556007112	0.0017344896597731821	0.0010195412064570944	0.0016223231667748216	0.002055850608189138	0.00029642804209278195	0.0017859800565560352	0.0012515644555694619	0.0022528160200250315	0.0008690614136732329	0.0015256588072122053	0.001903311762466692	0.0013509456619633744	0.001289134438305709	0.00034305317324185246	0.0019735314604132806	0.0016875602700096432	0.0016771488469601676	0.0014511447920025798	0.0016709511568123393	0.0	0.0	0.0016038492381716118	0.0016719301504737136	0.0006839945280437756	0.0007092198581560284	0.002752113229801455	0.002227833061042626	0.0016959605303731114	0.001785959609836516	0.0013760320240180136	0.0011815675462780622	0.0016655100624566274	0.0016286644951140066	0.0009886307464162135	0.0010117617301125584	0.0009626492106276473	0.0008448800270361609	0.000649772579597141	0.0014727540500736377	0.001939487975174554	0.0013971802362504762	0.0007772020725388601	0.002031230163767932	0.0016226240148354196	0.001597444089456869	0.001495016611295681	0.002232475070695044	0.001666414179669747	0.0030158331239004774	0.0011956359288596622	0.0012537612838515546	0.000980392156862745	0.0013644257008186553	0.0021849963583394027	0.0007447125409591898	0.0006720430107526882	0.0013739695228578567	0.001913352466858002	0.0014435695538057743	0.0008621751447222564	0.001817473711540958	0.0021536252692031586	0.0011403953370501775	0.001009251471825063	0.0020616195166647576	0.0008659079663532904	0.0014255167498218105	0.0017062420019906157	0.0020937536349889497	0.0012376237623762376	0.0009610764055742432	0.0011337868480725624	0.0014616830235957402	0.0015263846489315307	0.0016114854966305303	0.0010112927692566998	0.0589419206440483	0.0013752793536187038	0.0018129079042784628	0.059096534653465344	0.0008795074758135445	0.0016756656116179481	0.0011304544426859599	0.0	0.0	0.0011639507815098104	0.000752823086574655	0.0007735946364105209	0.0013977635782747603	0.001726817475392851	0.0013939710751001916	0.001516300227445034	0.00043649061545176777	0.000429553264604811	0.0009151223976206818	0.00033534540576794097	0.00033647375504710633	0.002577319587628866	0.0	0.0016123031129852412	0.0	0.0016548072149594572	0.000491480996068152	0.0017307692307692308	0.0	0.017710870046491033	0.0011425307055127106	0.000380517503805175	0.0015371102327624067	0.0018392495861688431	0.0027503640187671896	0.0010289830217801406	0.001003344481605351	0.0016147974163241339	0.0006854009595613434	0.0006854009595613434	0.0011366219595362582	0.0017787839586028461	0.0	0.0	0.0023135789286349885	0.001899171270718232	0.0	0.0	0.0007636502481863307	0.0007642338555598013	0.0020132297958009777	0.0005988023952095808	0.0006146281499692685	0.0013916500994035786	0.0014680694886224615	0.0	0.0	0.0009761539534235114	0.0005715374357020385	0.0006791171477079797	0.0006781959986436081	0.0012708498808578236	0.001483679525222552	0.000997207818109294	0.0	0.001155067860236789	0.0005743825387708214	0.0	0.0	0.0003598416696653472	0.0012630819198845183	0.0	0.0	0.0020269509402800197	0.00130586186883343	0.0018709073900841909	0.0011909487892020642	0.0011909487892020642	0.0013378920767058123	0.0017156337122024449	0.13506928582305466	0.0	0.0	0.0	0.0017412502176562773	0.0018630647414997672	0.0005721914934197979	0.0007827175954915466	0.0009629272989889263	0.0005915992900808519	0.001963350785340314	0.0007838219156607619	0.0007250317201377561	0.0007238508867173362	0.0025	0.0011571395510298543	0.0	0.0	0.0018907563025210084	0.0	0.0023499638467100506	0.0024875621890547263	0.0	0.0008425782895660722	0.0009293680297397769	0.0013576708402473978	0.0	0.0	0.0017974835230677051	0.000991899487518598	0.0	0.0	0.00040816326530612246	0.00040816326530612246	0.0	0.0	0.000700770847932726	0.0006633499170812604	0.0018101036695738028	0.0018867924528301887	0.0021562448167191904	0.0	0.0	0.0016241299303944316	0.0003337783711615487	0.0013908205841446453	0.0015359168241965973	0.0003208213025344883	0.000683526999316473	0.0	0.0	0.0009546539379474941	0.0020044806037023935	0.0	0.0	0.0011981787682722263	0.0011981787682722263	0.00144248106743599	0.0021877848678213308	0.00039261876717707107	0.0014058106841611997	0.0012738853503184713	0.0	0.0015814443858724301	0.0005630630630630631	0.0026865054763380862	0.001352181929932391	0.0	0.0	0.001697792869269949	0.0014635931211123307	0.0010714285714285715	0.0010714285714285715	0.0010804136440808766	0.0010720028586742897	0.0015041363750313362	0.0012818165171214063	0.0016525890561880279	0.00127773260541294	0.0	0.0	0.0017693421264275374	0.0008813160987074031	0.0011421112742698645	0.0012138868657441126	0.0	0.0006232471174820816	0.0007156488549618321	0.0011322891111530478	0.0	0.0	0.0014722722067724522	0.0014914243102162564	0.001405591129158207	0.00040404040404040404	0.0017842660178426601	0.00027151778441487917	0.001040582726326743	0.0002901073397156948	0.0012432012432012432	0.001139168407062844	0.0006883496816382723	0.0009551098376313276	0.0009508716323296355	0.0008225037012666557	0.0016355140186915889	0.0005122950819672131	0.0008418520745640408	0.001072731173567904	0.000888494002665482	0.0	0.0	0.0010580144595309468	0.0013668204339654878	0.0009376465072667605	0.0008098477486232588	0.001201345506967804	0.0008745080891998251	0.0	0.0	0.0014310246136233543	0.0014467127471467609	0.0	0.0	0.000314070351758794	0.0012631578947368421	0.0	0.0	0.0009796238244514106	0.0014144271570014145	0.002477291494632535	0.001876812830574987	0.000930809804529941	0.0	0.002064108790675085	0.0007555723460521345	0.0012795905310300703	0.001139925904816187	0.0	0.0009562057754828839	0.0010277492291880781	0.0	0.0	0.0016136840406648378	0.0009861932938856016	0.0	0.0	0.0010283833813245578	0.0005720823798627002	0.0	0.0	0.0017016449234259785	0.0027311744049941474	0.0	0.0	0.0	0.0	0.0	0.0	0.0017017655817911082	0.0	0.0	0.0	0.0008329168748958854	0.0008628127696289905	0.0006510416666666666	0.001375515818431912	0.0	0.0	0.0006594131223211342	0.0009567089213106913
tig00000042s	0.9308978873239436	1.0	0.0019758112800862173	0.0011614401858304297	0.0	0.0	0.0015834173024327047	0.0010318586353669547	0.0	0.0	0.0015191796429927839	0.0006333122229259025	0.001601708489054992	0.0014848812095032398	0.0009732360097323601	0.0012412081092263137	0.001723543605653223	0.0010844516741222718	0.0	0.0013115709705625181	0.0005664117813650524	0.0015843675732770002	0.0016337644656228727	0.0010463899546564353	0.0016630633627141194	0.002110446711220542	0.00015158405335758679	0.0018270401948842874	0.001136202243999432	0.0021683673469387755	0.0009088155104513784	0.001558294375973934	0.0019404915912031048	0.00092109303039607	0.0013260087137715476	0.000361794500723589	0.001890359168241966	0.0017513134851138354	0.0017133066818960593	0.001487357461576599	0.0014414886646573189	0.0	0.0	0.0014468788755684168	0.0015287597936174278	0.000721240533717995	0.0003745318352059925	0.0026331780433461616	0.002126689958985265	0.0015782828282828283	0.001823793490460157	0.001402524544179523	0.0010713807419311639	0.001559177888022679	0.0014699706005879883	0.001013856032443393	0.0010314595152140279	0.00099147332936744	0.0006934812760055479	0.0004995004995004995	0.0013663068725235689	0.0013178703215603585	0.0011651993785603315	0.0008088433540037746	0.0019412449851171217	0.0012971698113207546	0.0016276449229998748	0.0015334810018742546	0.0021312224082813214	0.0017054263565891472	0.00307416421160497	0.0012232415902140672	0.0012779552715654952	0.0008739076154806492	0.0011373688866422344	0.002015621063240111	0.0007618467164406522	0.0006895362868470954	0.001400381922342457	0.0016741071428571428	0.0014727540500736377	0.0007529175555276697	0.0017211703958691911	0.002071150097465887	0.0010333247222939809	0.0008628127696289905	0.0019811210814590376	0.0008823900163872432	0.0014649331624244644	0.0017436791630340018	0.002131186360407293	0.0012611930886618741	0.0009972575417601596	0.001027221366204417	0.0012933821944384565	0.001352569882777277	0.001647940074906367	0.0010377032168799724	0.05369928400954654	0.0014119308153900459	0.0016772269847185985	0.05446342249436029	0.0009420631182289214	0.0015322735108216816	0.0011704119850187266	0.0	0.0	0.0011939280231963159	0.000782472613458529	0.0008049369466058492	0.001441218859378217	0.0017730496453900709	0.0014316392269148174	0.0015609756097560976	0.00046728971962616824	0.00045934772622875517	0.0009478672985781991	0.00035323207347227127	0.0003544842254519674	0.0019068049100226434	0.0	0.0015164918488563123	0.0	0.0016972165648336728	0.0005039475894506972	0.0015841584158415843	0.0	0.012295081967213115	0.0011940298507462687	0.0004037141703673799	0.001589825119236884	0.0017022886324947987	0.002652959708174432	0.0008801267382503081	0.0007042253521126761	0.0016514036931391683	0.0007228044813877846	0.0007228044813877846	0.0011770244821092278	0.0018233051549809381	0.0	0.0	0.0020109689213893968	0.001950008863676653	0.0	0.0	0.0008103727714748784	0.0008110300081103001	0.002057915625459356	0.00031347962382445143	0.00032216494845360824	0.0014347202295552368	0.0005076142131979696	0.0	0.0	0.0009971509971509972	0.0005884660651235779	0.0007158196134574087	0.0007147962830593281	0.0013020833333333333	0.0013134851138353765	0.0008223684210526315	0.0	0.0010330578512396695	0.0006004202942059442	0.0	0.0	0.000380517503805175	0.001112759643916914	0.0	0.0	0.0018675189571974683	0.0008896797153024911	0.001453840562151684	0.001266891891891892	0.001266891891891892	0.0013686131386861315	0.0017730496453900709	0.13435849642746195	0.0	0.0	0.0	0.0012511170688114387	0.0016589643322668564	0.000589159465828751	0.000801667468334135	0.000986842105263158	0.0006097560975609756	0.0020130850528434826	0.0006421576497030021	0.0005589714924538849	0.0005580357142857143	0.0024	0.001199040767386091	0.0	0.0	0.0017353579175704988	0.0	0.0024159078238245677	0.0025959042399769255	0.0	0.0007172572084349448	0.0009562057754828839	0.001389317690645261	0.0	0.0	0.001685565430585351	0.001017293997965412	0.0	0.0	0.00043497172683775554	0.00043497172683775554	0.0	0.0	0.0007399186089530152	0.0006983240223463687	0.0018562267971650355	0.0019421246844047388	0.0022116366110922084	0.0	0.0	0.0014165978042734034	0.000351493848857645	0.0010237510237510238	0.0015638157103332131	0.00033715441672285906	0.0007078810759792355	0.0	0.0	0.0009903441445902451	0.001800288046087374	0.0	0.0	0.0012431626056688214	0.0012431626056688214	0.0014828544949026877	0.0022497187851518562	0.00041736227045075126	0.0012795905310300703	0.0013160780872998464	0.0	0.0010824463287028685	0.0005880623346074683	0.002773037542662116	0.0013777555110220442	0.0	0.0	0.0014775413711583924	0.0013167795334838223	0.0011325028312570782	0.0011325028312570782	0.0011061946902654867	0.0009179364787956673	0.0012773023374632775	0.0013182674199623352	0.0016997167138810198	0.0011821728336682824	0.0	0.0	0.0016482610845557936	0.0009013068949977468	0.00117096018735363	0.001112759643916914	0.0	0.0006540222367560497	0.0006072382803011902	0.0007766990291262136	0.0	0.0	0.0015095605501509561	0.0012909888974954814	0.0014395393474088292	0.0004302925989672978	0.0018290655138011307	0.00028312570781426955	0.0008903133903133903	0.00030339805825242716	0.001273074474856779	0.0011727912431587178	0.0007067137809187279	0.0006686726847208291	0.0006655574043261231	0.0008434547908232119	0.0014527845036319612	0.0002663825253063399	0.0006122948812147931	0.0009812472743131269	0.0009193288899103654	0.0	0.0	0.0010869565217391304	0.0014030164854437039	0.0010739856801909309	0.0008301510874979246	0.001101052116466846	0.0008941877794336811	0.0	0.0	0.001462629808395495	0.001152832674571805	0.0	0.0	0.0003297065611605671	0.001304631441617743	0.0	0.0	0.0010094891984655764	0.0014589412255106293	0.002388982574480045	0.001926444833625219	0.0009765625	0.0	0.0021026592455163882	0.0007777561734396267	0.0013445378151260505	0.001164991990680064	0.0	0.0009846396218983853	0.0010606703436571913	0.0	0.0	0.0016539861065167053	0.0010164667615368977	0.0	0.0	0.0008488964346349745	0.0006986492780624127	0.0	0.0	0.0016156953260242355	0.002612540192926045	0.0	0.0	0.0	0.0	0.0	0.0	0.0013181019332161687	0.0	0.0	0.0	0.0005124701059104886	0.0009019843656043296	0.0006730984967466906	0.0012148208139299453	0.0	0.0	0.0006939625260235947	0.0009925558312655087
tig00000070e	0.0020770280695507687	0.0019758112800862173	1.0	0.0033107444001862292	0.00013457139012245997	0.00013457139012245997	0.003869569703848932	0.003268297514113103	6.76132521974307e-05	6.76132521974307e-05	0.0003965631196298744	0.0008948545861297539	0.023433103095420824	0.0039314516129032254	0.0035344243245860364	0.0036062576188541245	0.0036174294327212934	0.0036848215637776995	6.827336655970506e-05	0.003626943005181347	0.0011240164855751218	0.001044546850998464	0.0035885772049532474	0.0030246370435547732	0.030660508597184354	0.0030869301582051706	0.002888352063858838	0.00373526936026936	0.003078817733990148	0.003104518799586064	0.0010769035854554668	0.0036928758270503154	0.003718578015766771	0.003006012024048096	0.002310640216411181	0.0009836710603974032	0.00507833085804628	0.0019428085726428267	0.002980932312278357	0.004003245875033811	0.003937792842189213	0.0	6.801795674057951e-05	0.0021378632923094703	0.0022598870056497176	0.0007206971106597655	0.0006596306068601583	0.0014922803191184067	0.002993854719260465	0.003461128860489883	0.0034743511138360926	0.003797593213651608	0.0035673014118474604	0.00364214630142608	0.0027874564459930314	0.0033767224007407006	0.003764799128151781	0.0027430138865078006	0.020498212689901697	0.009931245225362872	0.004356194914395705	0.021033379058070414	0.004218990420409987	0.0014826712794217582	0.003520079325731284	0.004546542234984446	0.003475621695711768	0.0027829313543599257	0.003312476996687523	0.0035994071564683463	0.00404978269458712	0.019319276463662636	0.003999407495185898	0.003914660403210021	0.003982300884955752	0.001397921351729168	0.003209512785436178	0.0026292725679228747	0.00364693706569415	0.0037233499948995208	0.020899335717935615	0.00416891461081956	0.0039527669368557995	0.003777971519907004	0.021954173816493387	0.002849783526059078	0.004379909545346346	0.00402809844279609	0.00419158330073213	0.003414911781445646	0.0038308672125652444	0.003683150812748613	0.0018199466148992962	0.004056795131845842	0.0018114883421959914	0.0017147587511825923	0.003137254901960784	0.0025767543859649125	0.001124086679572847	0.002924944812362031	0.0020743398553568423	0.0013333333333333333	0.0	0.0026582206888750635	0.0017914725904693658	0.0	0.0	0.0027841467409105798	0.0011644297358583073	0.001110357164888039	0.002251212191179866	0.002984249792760431	0.002437538086532602	0.002615717047651541	6.831067695880866e-05	0.00020444323292899004	0.005592303066746843	0.00032624298577580584	0.0003264559937320449	0.004806305873305777	0.0	0.004080428690821493	0.0	0.0032713592497682787	0.0029346231183087876	0.0021118721461187216	0.00013589726167017734	0.0023661638568470865	0.0013264274886306215	0.00020034726859890478	0.0023117960877296977	0.0025352112676056337	0.0025948751216347712	0.0029783244167448015	0.0004565018912221208	0.003664729595309146	0.0008521796132415602	0.0008521796132415602	0.002033736092834071	0.0025952960259529602	0.0004591368227731864	0.00045754624485260474	0.0027326975628799285	0.0023192887514495554	0.0	0.0	0.00033413525795241913	0.0004010427110487267	0.0031159119235562942	0.0008292402883204695	0.0007696254489481786	0.0021328106986396125	0.0017669997562758956	0.0	0.0	0.003907455012853471	0.002334984908024375	0.0006542361792607131	0.0006540650140623978	0.002795849239206409	0.001995422266564939	0.0020193861066235864	0.000271333604666938	0.0029127223551440756	0.0014548674805490544	0.0002699784017278618	0.0002699784017278618	0.000727657604021962	0.002296146953405018	0.0	6.793939805693321e-05	0.012132493840678894	0.0030222500130269395	0.0015053892936713433	0.0002017891975516244	0.0002017891975516244	0.003206644588130158	0.0017068864037669217	0.004260066943909118	0.0	0.0	0.0	0.0025477707006369425	0.004506664109694122	0.002792818466799658	0.002621442328268778	0.003889158969372873	0.0027050359712230214	0.0024420687035328595	0.0026763729793384005	0.0022997531972178595	0.0022985928126927173	0.0027789653698161608	0.002585533040707113	0.0	0.0	0.0020489404051047887	0.0007212641793980722	0.0028584239435040914	0.0010652964030580274	0.00020296326364927948	0.003297099582710834	0.002600780234070221	0.0032762629465229337	0.0	0.0	0.002739148756847872	0.0031616244208231125	0.0	0.0	0.0001351625329458674	0.0001351625329458674	0.0	0.00020222446916076846	0.00039478878799842083	0.0007164256871173636	0.003046789989118607	0.00272572402044293	0.0038757574103389925	0.0	0.0	0.004019523399368361	0.0005868544600938967	0.0023635210699256355	0.0032276712592735333	0.0014893479246260442	0.0020351969352328503	0.0	0.0	0.0018775361879958816	0.004287710170063111	0.0	0.0	0.0016971754152018427	0.0016971754152018427	0.002688473171278145	0.002077717879604672	0.00040295500335795837	0.011539498517120517	0.001937643121366919	0.00020234722784297855	0.0023882254929186338	0.001259287243420224	0.002214194149865983	0.003623898139079334	0.0	6.811061163329247e-05	0.0010711360342763531	0.002813414359666892	0.00019804594665962503	0.00019804594665962503	0.0027152212106692224	0.0020094892548144015	0.004742614366169351	0.0027014858171994596	0.002590527679225094	0.004262656257483596	0.0	0.0	0.0027530364372469634	0.0027210884353741495	0.0036379432046478796	0.004144117790453903	6.775526797208483e-05	0.000514436370651405	0.004456068972198004	0.0021003633060853767	0.0	0.0	0.022362448798848664	0.0020190895741556535	0.002725960767545032	0.00013493455673998112	0.002597964927473479	0.0012490632025980515	0.0024896265560165973	0.0008236710384591016	0.0027214514407684098	0.0025032713204756214	0.002539051719379588	0.000839847535370502	0.0008390886206673982	0.0031566343746598454	0.0016860360089119045	0.0012319822594554638	0.004812600262505469	0.004447739065974796	0.0021405636817695326	6.812917291184085e-05	6.812917291184085e-05	0.0025585405194949663	0.002587820724589803	0.0040859491419506806	0.003249038826013971	0.004370629370629371	0.003394255874673629	0.0	0.0	0.0031110650212589444	0.00318591716615368	0.0	0.0	0.0012892412815058338	0.0015810739591263102	0.0	0.0	0.0024692775927414724	0.0021428157757572247	0.0036809815950920245	0.002917377662795178	0.0009640722411466033	0.0	0.003898445494858925	0.001987394242234967	0.005848713283077723	0.0027431292376171004	0.0	0.0018804490284346686	0.0019202793133546697	0.0	0.0	0.00259361322742746	0.002589480952928991	0.0	0.0	0.015155089043519284	0.003616120283579959	0.0	0.0	0.01920207902208961	0.0022925263640531865	6.822678583611926e-05	0.0	0.0	0.0	0.0	0.0	0.0018795888399412628	0.0	0.0003420440552743193	0.0003420440552743193	0.002840909090909091	0.014875609130546294	0.0010625110678236232	0.0022983222247759134	0.000884594447468699	0.000884594447468699	0.0007155867811605517	0.0016357688113413304
